filepath,room_type,split,condition_score
train/living_room/1409711522615858_4214254838828165__001_4214254838828165.jpg,living_room,train,5
train/living_room/126295760730491_27990447137221979__002_10238962533135793.jpg,living_room,train,3
train/living_room/1692162830827333_26928845366732398__001_26928845366732398.jpg,living_room,train,5
train/living_room/125793327613639_3041973112662298__004_1009716728225733.jpg,living_room,train,3
train/living_room/1131541966889617_27027766750173784__001_27027766750173784.jpg,living_room,train,3
train/living_room/1374467126144215_4386484394942458__006_10168219874752715.jpg,living_room,train,3
train/living_room/1574044329492258_4561852324044762__003_26084987531179027.jpg,living_room,train,3
train/living_room/140974480089370_2198832584303539__005_961932363254176.jpg,living_room,train,4
train/living_room/1591401697779759_4252559441663958__002_36227111166872153.jpg,living_room,train,4
train/living_room/1509783812615243_4371206373139625__001_4371206373139625.jpg,living_room,train,3
train/living_room/101875683484689_2901974976808065__004_1311984494396188.jpg,living_room,train,3
train/living_room/1383397445076108_26876769245312244__001_26876769245312244.jpg,living_room,train,5
train/living_room/1175635132590303_3552476758239450__004_2425917437820670.jpg,living_room,train,5
train/living_room/1624818081000281_3672823226199746__006_122179447226681587.jpg,living_room,train,5
train/living_room/1658210834462300_4480064178943604__003_10164645934889375.jpg,living_room,train,5
train/living_room/1658210834462300_4487216028228419__003_2147934516054431.jpg,living_room,train,5
train/living_room/1697699190534876_3926271924344247__003_122170588358945258.jpg,living_room,train,4
train/living_room/1374467126144215_4390423754548522__001_4390423754548522.jpg,living_room,train,3
train/living_room/1302750086537790_4234429726703130__002_122175424844746125.jpg,living_room,train,4
train/living_room/151351752255977_2005296056861528__006_959377173764554.jpg,living_room,train,2
train/living_room/1592420637729022_3954773438160385__010_4326866610859609.jpg,living_room,train,3
train/living_room/1591401697779759_4253332191586683__003_27086032274326474.jpg,living_room,train,2
train/living_room/1592420637729022_3962574937380235__006_27349658431306026.jpg,living_room,train,5
train/living_room/1578259502584829_2452433655167405__004_122203778216456650.jpg,living_room,train,3
train/living_room/108387882545483_27247658288191742__006_4471856302959989.jpg,living_room,train,5
train/living_room/1175635132590303_3561322014021591__002_27932419676358511.jpg,living_room,train,4
train/living_room/1532036997126363_4249650552031647__012_854371044402980.jpg,living_room,train,2
train/living_room/1108075092683422_3620881638069409__002_817748574746910.jpg,living_room,train,4
train/living_room/167401334126918_2013357362864630__006_122189890100592014.jpg,living_room,train,2
train/living_room/1394256424177525_4360796654190139__001_4360796654190139.jpg,living_room,train,4
train/living_room/1592420637729022_3952843451686717__009_4325011424378461.jpg,living_room,train,4
train/living_room/131650282168271_1329157115750909__005_1754994835866684.jpg,living_room,train,2
train/living_room/1444861819075775_4433339266894667__002_1521593456421187.jpg,living_room,train,3
train/living_room/1692162830827333_26832988226318113__003_35574647225482926.jpg,living_room,train,2
train/living_room/1108280606220345_2679485272433196__006_10164153918506797.jpg,living_room,train,4
train/living_room/109471915759582_36036260382653947__002_27202887145982670.jpg,living_room,train,2
train/living_room/1108280606220345_2678034962578227__001_2678034962578227.jpg,living_room,train,5
train/living_room/110907419268500_2730807770611772__001_2730807770611772.jpg,living_room,train,2
train/living_room/109471915759582_36212404101706240__004_10238490981266217.jpg,living_room,train,4
train/living_room/1121067317909873_27698110403112203__005_10165169149628606.jpg,living_room,train,4
train/living_room/1369521363409648_2781814405513663__003_1644421603480225.jpg,living_room,train,3
train/living_room/1302750086537790_4236970646449038__006_10163122981826748.jpg,living_room,train,1
train/living_room/1029345667543954_2389524011526106__002_1775534260295636.jpg,living_room,train,4
train/living_room/1369521363409648_2773215233040247__007_10242644742959044.jpg,living_room,train,5
train/living_room/126295760730491_27886948077571886__012_10234376952546989.jpg,living_room,train,4
train/living_room/1692162830827333_27032656143017986__003_1568500815286346.jpg,living_room,train,5
train/living_room/1250686224969130_26820817307529337__003_843493335474056.jpg,living_room,train,3
train/living_room/126295760730491_27889432000656827__005_10165195091972028.jpg,living_room,train,5
train/living_room/1692162830827333_27034440412839559__001_27034440412839559.jpg,living_room,train,3
train/living_room/110907419268500_2731963737162842__007_122334994100061998.jpg,living_room,train,4
train/living_room/1414853725269536_27004479409213616__002_1276624141338976.jpg,living_room,train,4
train/living_room/1381673142221410_3104303109958396__002_1706704453840653.jpg,living_room,train,3
train/living_room/1308193765888197_36039909268956537__002_26075460202128159.jpg,living_room,train,3
train/living_room/1117824112816877_1677423806856902__009_27652426817674212.jpg,living_room,train,5
train/living_room/1029345667543954_2384142878730886__004_1600885815374546.jpg,living_room,train,4
train/living_room/1446203822077011_27392019507068754__007_10242289576999254.jpg,living_room,train,3
train/living_room/1592420637729022_3949554182015644__007_10241425489124577.jpg,living_room,train,4
train/living_room/128182133878732_27216438497959729__001_27216438497959729.jpg,living_room,train,3
train/living_room/151351752255977_2000188850705582__003_27811136271839765.jpg,living_room,train,3
train/living_room/141600959022510_817989478050318__003_1679471336586458.jpg,living_room,train,3
train/living_room/162570224559186_2203829663766555__002_2461225187670923.jpg,living_room,train,3
train/living_room/1302750086537790_4252510144895088__002_122278057784080930.jpg,living_room,train,3
train/living_room/110907419268500_2723003171392232__001_2723003171392232.jpg,living_room,train,3
train/living_room/1424244737803677_4562407267320726__004_27844889661765162.jpg,living_room,train,3
train/living_room/167401334126918_2013356132864753__006_122189885954592014.jpg,living_room,train,2
train/living_room/126295760730491_27900726856194008__001_27900726856194008.jpg,living_room,train,4
train/living_room/1446203822077011_27304174239186615__002_966562822652342.jpg,living_room,train,5
train/living_room/126295760730491_27988620164071343__002_28072582752330825.jpg,living_room,train,4
train/living_room/110907419268500_2730460733979809__003_3545286658953822.jpg,living_room,train,3
train/living_room/101875683484689_2900561653616064__007_10242469341528468.jpg,living_room,train,5
train/living_room/1592420637729022_3953857758251953__012_35479099601704597.jpg,living_room,train,5
train/living_room/1444861819075775_4443992659162661__002_1572190728052138.jpg,living_room,train,5
train/living_room/1592420637729022_3948921985412197__002_26384222937919942.jpg,living_room,train,3
train/living_room/126295760730491_27780358314897530__002_27863322949923474.jpg,living_room,train,3
train/living_room/1424244737803677_4551073801787406__002_1981017323300505.jpg,living_room,train,5
train/living_room/125793327613639_3043694129156863__001_3043694129156863.jpg,living_room,train,4
train/living_room/125793327613639_3039840112875598__002_10237903477745063.jpg,living_room,train,3
train/living_room/128182133878732_27252425674361011__004_27443235345278374.jpg,living_room,train,5
train/living_room/1108075092683422_3627005680790338__006_27693609326908207.jpg,living_room,train,4
train/living_room/125793327613639_3041426279383648__004_1568693581933560.jpg,living_room,train,2
train/living_room/101875683484689_2900446403627589__002_10214856420281157.jpg,living_room,train,4
train/living_room/1574044329492258_4570431329853528__010_10243750376161849.jpg,living_room,train,4
train/living_room/1121082361306682_26873630975625134__002_122206877546787967.jpg,living_room,train,3
train/living_room/1424244737803677_4553202914907828__005_1503541767969791.jpg,living_room,train,4
train/living_room/1108075092683422_3613265998830973__001_3613265998830973.jpg,living_room,train,3
train/living_room/1591401697779759_4247383762181526__006_1456923812848358.jpg,living_room,train,1
train/living_room/1333924010089214_3465565420258385__001_3465565420258385.jpg,living_room,train,3
train/living_room/1109406492459598_27060182880288604__003_27412443108348422.jpg,living_room,train,4
train/living_room/1308193765888197_35955700937377371__002_27592293923705806.jpg,living_room,train,4
train/living_room/133922880497171_2059524281270345__003_27221621780809884.jpg,living_room,train,4
train/living_room/1444861819075775_4430308343864426__004_10243331827611358.jpg,living_room,train,4
train/living_room/1100386826745670_27267936306230698__003_1004067449015039.jpg,living_room,train,2
train/living_room/1692162830827333_26957436757206592__002_1778016396854857.jpg,living_room,train,4
train/living_room/128182133878732_27415341331402777__006_26791677497125290.jpg,living_room,train,3
train/living_room/132807117125395_2263054650767287__001_2263054650767287.jpg,living_room,train,2
train/living_room/1108280606220345_2678865445828512__001_2678865445828512.jpg,living_room,train,3
train/living_room/1394256424177525_4356186231317848__002_10243635387323191.jpg,living_room,train,4
train/living_room/1665284003691199_4437527153133523__005_10163929866633361.jpg,living_room,train,2
train/living_room/1302750086537790_4236107543202015__008_1563040828744117.jpg,living_room,train,4
train/living_room/1250686224969130_26858676683743399__005_27799438019657185.jpg,living_room,train,3
train/living_room/1569279603190851_26406607522364715__006_122127610629032508.jpg,living_room,train,4
train/living_room/1564067761059184_2169670040498950__002_10243381636139938.jpg,living_room,train,4
train/living_room/109471915759582_36207234535556530__002_35626826730298541.jpg,living_room,train,4
train/living_room/1175635132590303_3554377418049384__006_911114738549393.jpg,living_room,train,3
train/living_room/1308193765888197_36055149704099160__002_10232755209283967.jpg,living_room,train,4
train/living_room/1446203822077011_27379944884942883__002_1524685089669192.jpg,living_room,train,3
train/living_room/1692162830827333_27048617651421835__001_27048617651421835.jpg,living_room,train,4
train/living_room/1692162830827333_26951559634460971__001_26951559634460971.jpg,living_room,train,5
train/living_room/1374467126144215_4392543584336539__001_4392543584336539.jpg,living_room,train,3
train/living_room/1446203822077011_27266379636299409__003_10232744587300340.jpg,living_room,train,3
train/living_room/101875683484689_2906139399724956__002_10162328788115919.jpg,living_room,train,5
train/living_room/1308193765888197_36013840111563453__001_36013840111563453.jpg,living_room,train,4
train/living_room/1592420637729022_3954773438160385__011_4326866637526273.jpg,living_room,train,4
train/living_room/1492833544374932_4508110882847168__008_10234474352781934.jpg,living_room,train,4
train/living_room/1509783812615243_4388875808039348__001_4388875808039348.jpg,living_room,train,4
train/living_room/1446203822077011_27369269546010417__001_27369269546010417.jpg,living_room,train,2
train/living_room/1250686224969130_26854172834193784__002_27024404713859015.jpg,living_room,train,4
train/living_room/1293017504164975_4088623694604328__007_122219032862781667.jpg,living_room,train,3
train/living_room/1665284003691199_4444778279075077__002_1968450927095832.jpg,living_room,train,3
train/living_room/1446203822077011_27353418197595552__001_27353418197595552.jpg,living_room,train,4
train/living_room/128182133878732_27362352543368323__004_27397528119833261.jpg,living_room,train,3
train/living_room/101875683484689_2907391452933084__002_971683952430118.jpg,living_room,train,3
train/living_room/137474916300778_26847772274844346__001_27328158190135375.jpg,living_room,train,2
train/living_room/1029345667543954_2386191988525975__002_10238076408942589.jpg,living_room,train,4
train/living_room/1117824112816877_1661349721797644__009_10163912977418361.jpg,living_room,train,3
train/living_room/111163552234056_27707054222218284__004_2481940052231230.jpg,living_room,train,4
train/living_room/111163552234056_27770546139202425__006_10239056648973240.jpg,living_room,train,5
train/living_room/125793327613639_3042457195947223__003_1015837454205330.jpg,living_room,train,5
train/living_room/1444861819075775_4434325540129373__002_27028215296794658.jpg,living_room,train,5
train/living_room/1424244737803677_4557073357854117__002_1986278669441037.jpg,living_room,train,5
train/living_room/111163552234056_27849229268000778__002_2563444924073305.jpg,living_room,train,4
train/living_room/1308193765888197_35960231213591010__002_10242351129337283.jpg,living_room,train,4
train/living_room/1697699190534876_3926089714362468__001_3926089714362468.jpg,living_room,train,1
train/living_room/1509783812615243_4389358524657743__003_27349350254663070.jpg,living_room,train,5
train/living_room/101875683484689_2903428073329422__002_122178536642681587.jpg,living_room,train,3
train/living_room/1466088316786306_26930279733273814__007_26700614496263783.jpg,living_room,train,5
train/living_room/1424244737803677_4563162770578509__006_27713287091606586.jpg,living_room,train,3
train/living_room/101875683484689_2907912812880948__002_972131049052075.jpg,living_room,train,3
train/living_room/1492833544374932_4495300957461494__002_10234329355477092.jpg,living_room,train,5
train/living_room/101875683484689_2899994413672788__003_27066047279679125.jpg,living_room,train,4
train/living_room/1509783812615243_4390561247870804__008_1651026393697894.jpg,living_room,train,4
train/living_room/1117824112816877_1662146698384613__004_122199169880497447.jpg,living_room,train,2
train/living_room/1424244737803677_4551321598429293__003_10237659877970715.jpg,living_room,train,5
train/living_room/1100386826745670_27170259239331739__008_122222770208475036.jpg,living_room,train,4
train/living_room/1096909717331534_2755688271453662__005_1662493848082542.jpg,living_room,train,3
train/living_room/1308193765888197_35958542187093246__001_35958542187093246.jpg,living_room,train,4
train/living_room/111163552234056_27801219152801790__003_10165574225578013.jpg,living_room,train,3
train/living_room/133922880497171_2058593254696781__005_10241143225813269.jpg,living_room,train,4
train/living_room/1369521363409648_2781065075588596__002_1000825872631956.jpg,living_room,train,4
train/living_room/1406864606053059_35305677845744967__003_980900024430281.jpg,living_room,train,3
train/living_room/1444861819075775_4440730039488923__004_10243477581535115.jpg,living_room,train,4
train/living_room/1592420637729022_3949701778667551__004_10241844986719593.jpg,living_room,train,2
train/living_room/1592420637729022_3954974191473643__008_26601627146132312.jpg,living_room,train,4
train/living_room/1250686224969130_26790482513896150__002_122188186520801796.jpg,living_room,train,3
train/living_room/1692162830827333_27005937149023219__002_27255085850794818.jpg,living_room,train,4
train/living_room/1509783812615243_4390427861217476__001_4390427861217476.jpg,living_room,train,3
train/living_room/1250686224969130_26833933346217733__007_27688348900752763.jpg,living_room,train,2
train/living_room/1250686224969130_26825940833683651__006_10242869253012554.jpg,living_room,train,4
train/living_room/1175635132590303_3560353887451737__002_2432126430533104.jpg,living_room,train,5
train/living_room/1592420637729022_3952182581752804__001_3952182581752804.jpg,living_room,train,3
train/living_room/1333924010089214_3473181686163425__002_981410051523300.jpg,living_room,train,3
train/living_room/1302750086537790_4237417103071059__011_10162260952031470.jpg,living_room,train,5
train/living_room/1117824112816877_1666749171257699__004_26684042747888754.jpg,living_room,train,4
train/living_room/101875683484689_2908177276187835__003_10165336132967658.jpg,living_room,train,5
train/living_room/110907419268500_2727572570935292__007_27566089782979045.jpg,living_room,train,3
train/living_room/1108075092683422_3613578738799699__001_3613578738799699.jpg,living_room,train,5
train/living_room/1480733602056021_26598908193145215__007_122120894655241988.jpg,living_room,train,2
train/living_room/1374467126144215_4393591444231753__003_10163029775035098.jpg,living_room,train,5
train/living_room/1409711522615858_4190324721221177__004_958752043550160.jpg,living_room,train,3
train/living_room/128182133878732_27286627210940857__008_1606503417591463.jpg,living_room,train,3
train/living_room/1250686224969130_26813994751544926__002_843078488848874.jpg,living_room,train,3
train/living_room/128182133878732_27263269206609991__002_36148797681385489.jpg,living_room,train,3
train/living_room/1697699190534876_3937609503210489__004_26722935237400406.jpg,living_room,train,3
train/living_room/151351752255977_1991827298208404__002_27692598640360196.jpg,living_room,train,2
train/living_room/1532036997126363_4248910845438951__003_1684166949671533.jpg,living_room,train,4
train/living_room/1109406492459598_27238093352497555__001_27238093352497555.jpg,living_room,train,1
train/living_room/1374467126144215_4381322175458680__001_4381322175458680.jpg,living_room,train,3
train/living_room/126295760730491_27827080920225269__007_10234319828718929.jpg,living_room,train,3
train/living_room/1665284003691199_4437973799755525__002_10243128108200876.jpg,living_room,train,5
train/living_room/1642748915985540_4338217916438613__001_4338217916438613.jpg,living_room,train,3
train/living_room/1692162830827333_26903156659301269__002_2059344491425988.jpg,living_room,train,4
train/living_room/140974480089370_2200605844126213__004_1776306453751049.jpg,living_room,train,3
train/living_room/1108075092683422_3624373171053589__001_3624373171053589.jpg,living_room,train,1
train/living_room/125793327613639_3039694636223479__006_10215633534987500.jpg,living_room,train,2
train/living_room/1509783812615243_4390146057912323__006_1741426270626128.jpg,living_room,train,3
train/living_room/1374467126144215_4391489654441932__003_10168249109542715.jpg,living_room,train,5
train/living_room/1446203822077011_27369924682611570__005_122163875150902795.jpg,living_room,train,3
train/living_room/162570224559186_2190134581802730__002_959368090189345.jpg,living_room,train,5
train/living_room/109471915759582_35969847399295246__001_35969847399295246.jpg,living_room,train,1
train/living_room/1424244737803677_4548139272080859__002_1570098028058844.jpg,living_room,train,1
train/living_room/1642748915985540_4345690949024643__003_10245764403783987.jpg,living_room,train,1
train/living_room/115046608513246_35932187593039027__001_35932187593039027.jpg,living_room,train,4
train/living_room/1592420637729022_3960178047619924__003_10164778306028699.jpg,living_room,train,3
train/living_room/115046608513246_35858906583700462__009_26887227284229664.jpg,living_room,train,5
train/living_room/167401334126918_2017163332484033__001_2017163332484033.jpg,living_room,train,3
train/living_room/1369521363409648_2781002265594877__002_27031269009893043.jpg,living_room,train,4
train/living_room/1665284003691199_4445820332304205__010_1744506696717417.jpg,living_room,train,1
train/living_room/1640846923143813_2106173423277825__012_2190448028026743.jpg,living_room,train,3
train/living_room/1444861819075775_4441270602768200__001_4441270602768200.jpg,living_room,train,3
train/living_room/1308193765888197_35915765961370869__004_27142365578690111.jpg,living_room,train,4
train/living_room/111163552234056_27710229448567428__006_26596887076599391.jpg,living_room,train,5
train/living_room/132807117125395_2251163045289781__001_2251163045289781.jpg,living_room,train,3
train/living_room/131650282168271_1328944169105537__005_35283591304622660.jpg,living_room,train,3
train/living_room/1658210834462300_4471330673150288__001_4471330673150288.jpg,living_room,train,5
train/living_room/125793327613639_3042427455950197__009_990064350210719.jpg,living_room,train,4
train/living_room/1446203822077011_27367808969489808__001_27367808969489808.jpg,living_room,train,4
train/living_room/1692162830827333_27007018922248375__003_35903801289234183.jpg,living_room,train,2
train/living_room/1591401697779759_4253735598213009__001_4253735598213009.jpg,living_room,train,1
train/living_room/1697699190534876_3926809987623774__007_3493569554143011.jpg,living_room,train,4
train/living_room/1624818081000281_3672823226199746__004_122179447262681587.jpg,living_room,train,5
train/living_room/1108280606220345_2678426699205720__005_10162282649761470.jpg,living_room,train,5
train/living_room/125793327613639_3043342445858698__007_1570436678425917.jpg,living_room,train,5
train/living_room/167401334126918_2018308712369495__001_2018308712369495.jpg,living_room,train,3
train/living_room/1532036997126363_4248780552118647__002_10163161599588175.jpg,living_room,train,3
train/living_room/126295760730491_27915616961371664__001_27915616961371664.jpg,living_room,train,3
train/living_room/126295760730491_27939708758962484__008_10225640142948822.jpg,living_room,train,3
train/living_room/131650282168271_1330786935587927__007_27596934969908847.jpg,living_room,train,4
train/living_room/1100386826745670_27171202102570786__001_27171202102570786.jpg,living_room,train,2
train/living_room/1569279603190851_26534400086252124__003_10163753457437508.jpg,living_room,train,4
train/living_room/1383397445076108_26822423630746806__003_1454649530011015.jpg,living_room,train,5
train/living_room/115046608513246_35791303353794119__010_26821763157456626.jpg,living_room,train,4
train/living_room/1121067317909873_27926368103619764__005_27385363501049865.jpg,living_room,train,5
train/living_room/1658210834462300_4476125432670812__002_27223594370566217.jpg,living_room,train,3
train/living_room/1446203822077011_27325463793724326__004_26728638026746184.jpg,living_room,train,2
train/living_room/1665284003691199_4450000088552896__005_3533250753493708.jpg,living_room,train,2
train/living_room/1374467126144215_4390769567847274__008_10237451587803734.jpg,living_room,train,4
train/living_room/1665284003691199_4451402781745960__005_1652696940198982.jpg,living_room,train,3
train/living_room/111163552234056_27789352223988483__002_36655526817379277.jpg,living_room,train,3
train/living_room/1374467126144215_4390520671205497__002_27038624009087824.jpg,living_room,train,3
train/living_room/1592420637729022_3957516764552719__001_3957516764552719.jpg,living_room,train,4
train/living_room/1591401697779759_4249714135281822__001_4249714135281822.jpg,living_room,train,2
train/living_room/1446203822077011_27313590744911631__004_2083905608822127.jpg,living_room,train,4
train/living_room/1308193765888197_36070352555912208__004_27061786843440497.jpg,living_room,train,4
train/living_room/1591401697779759_4249899898596579__003_27182549938035102.jpg,living_room,train,5
train/living_room/151351752255977_2005296056861528__007_959377130431225.jpg,living_room,train,3
train/living_room/1250686224969130_26892431060367961__007_122189348102801796.jpg,living_room,train,3
train/living_room/1302750086537790_4249560821856687__002_10226621592724695.jpg,living_room,train,3
train/living_room/128182133878732_27242517932018452__006_10237948959077616.jpg,living_room,train,2
train/living_room/1424244737803677_4567394026822050__003_122309160794026955.jpg,living_room,train,3
train/living_room/1029345667543954_2391560647989109__005_27448405284744283.jpg,living_room,train,5
train/living_room/1532036997126363_4249650552031647__009_854371031069648.jpg,living_room,train,4
train/living_room/111163552234056_27873133952276976__003_2518386508677668.jpg,living_room,train,3
train/living_room/131650282168271_1325507586115862__002_948943251098516.jpg,living_room,train,5
train/living_room/1692162830827333_27020927987524135__005_10233285069845693.jpg,living_room,train,5
train/living_room/1665284003691199_4444623395757232__009_10163959147548361.jpg,living_room,train,4
train/living_room/133922880497171_2057745004781606__006_10241129903840228.jpg,living_room,train,1
train/living_room/110907419268500_2724246971267852__003_27002085602757977.jpg,living_room,train,3
train/living_room/1644120495892745_3942604149377690__002_26707039458989162.jpg,living_room,train,3
train/living_room/1374467126144215_4388385891418975__001_4388385891418975.jpg,living_room,train,4
train/living_room/1302750086537790_4234968963315873__004_10162253359671470.jpg,living_room,val,5
train/living_room/1532036997126363_4250863981910304__002_27057515690508935.jpg,living_room,val,5
train/living_room/1532036997126363_4265880437075325__004_1019574237270707.jpg,living_room,val,3
train/living_room/1029345667543954_2386775978467576__006_122266176302177389.jpg,living_room,val,5
train/living_room/1409711522615858_4201068543480128__005_10242338395973622.jpg,living_room,val,3
train/living_room/1480733602056021_26598181259884575__008_10243326111797306.jpg,living_room,val,3
train/living_room/1574044329492258_4578416402388354__001_4578416402388354.jpg,living_room,val,5
train/living_room/131650282168271_1325274926139128__007_10239869653773160.jpg,living_room,val,3
train/living_room/109471915759582_36092596793686972__005_26678701005074447.jpg,living_room,val,3
train/living_room/1414853725269536_26919432447718313__009_2538355516622502.jpg,living_room,val,4
train/living_room/1383397445076108_26816240701365099__009_3438950439604143.jpg,living_room,val,5
train/living_room/1308193765888197_36032469836367147__006_27633312232937308.jpg,living_room,val,4
train/living_room/167401334126918_2011593996374300__003_967717416169042.jpg,living_room,val,3
train/living_room/1333924010089214_3462299277251666__002_983399754638785.jpg,living_room,val,4
train/living_room/1692162830827333_26845071915109744__003_27108018418802393.jpg,living_room,val,3
train/living_room/1480733602056021_26591560410546660__007_2244585136294001.jpg,living_room,val,1
train/living_room/1029345667543954_2385875285224312__009_1890399358543092.jpg,living_room,val,5
train/living_room/1374467126144215_4381111678813063__001_4381111678813063.jpg,living_room,val,2
train/living_room/133922880497171_2059729471249826__002_10231122802124806.jpg,living_room,val,2
train/living_room/140974480089370_2198732280980236__001_2198732280980236.jpg,living_room,val,2
train/living_room/109471915759582_36030026273277358__003_1472544124670881.jpg,living_room,val,4
train/living_room/109471915759582_35846026301677357__001_35846026301677357.jpg,living_room,val,5
train/living_room/1108280606220345_2679739815741075__009_10163366126557832.jpg,living_room,val,5
train/living_room/1446203822077011_27355018444102194__001_27355018444102194.jpg,living_room,val,3
train/living_room/1658210834462300_4472438756372813__002_2476056092828600.jpg,living_room,val,3
train/living_room/133922880497171_2059391444616962__006_27219745777664151.jpg,living_room,val,3
train/living_room/137474916300778_26857139747240932__004_1337976764976988.jpg,living_room,val,2
train/living_room/111163552234056_27707054222218284__001_27707054222218284.jpg,living_room,val,4
train/living_room/1446203822077011_27393889350215103__001_1270425778576847.jpg,living_room,val,3
train/living_room/109471915759582_36035438712736114__004_1817560096036329.jpg,living_room,val,5
train/living_room/1308193765888197_36034758366138294__001_36034758366138294.jpg,living_room,val,3
train/living_room/1578259502584829_2455405281536909__003_122184662510803373.jpg,living_room,val,3
train/living_room/1383397445076108_26969320532723781__008_122122551471239186.jpg,living_room,val,5
train/living_room/1308193765888197_36021609050786559__003_10163238809518472.jpg,living_room,val,2
train/living_room/1333924010089214_3479499535531640__003_986462614351377.jpg,living_room,val,3
train/living_room/1592420637729022_3954792481491814__004_4326890057523931.jpg,living_room,val,4
train/living_room/126295760730491_28002650942668265__006_27050486137901745.jpg,living_room,val,5
train/living_room/1592420637729022_3952751671695895__003_10226533792245684.jpg,living_room,val,4
train/living_room/137474916300778_26766649952956579__001_26766649952956579.jpg,living_room,val,2
train/living_room/133922880497171_2059391444616962__007_27219745974330798.jpg,living_room,val,3
train/not_real_estate/126295760730491_27824064560526905__004_27506787492242930.jpg,not_real_estate,train,5
train/not_real_estate/140974480089370_2199857374201060__006_3127702060770395.jpg,not_real_estate,train,5
train/not_real_estate/1131541966889617_26978456995104760__001_26659487257078669.jpg,not_real_estate,train,5
train/not_real_estate/126295760730491_27911906198409407__002_10164165181452911.jpg,not_real_estate,train,5
train/not_real_estate/1444861819075775_4433786823516578__001_4433786823516578.jpg,not_real_estate,train,3
train/not_real_estate/1374467126144215_4380119485578949__010_10215889190219699.jpg,not_real_estate,train,1
train/not_real_estate/133922880497171_2060427147846725__006_3214837575391632.jpg,not_real_estate,train,3
train/not_real_estate/1394256424177525_4370807509855720__004_35847689051513676.jpg,not_real_estate,train,5
train/not_real_estate/1108075092683422_3610505249107048__001_2746197305753109.jpg,not_real_estate,train,5
train/not_real_estate/1692162830827333_26838743222409280__001_1482139423641041.jpg,not_real_estate,train,5
train/not_real_estate/1446203822077011_27393196260284412__002_1525595659578135.jpg,not_real_estate,train,5
train/not_real_estate/137474916300778_26697621629859412__004_122125806897199147.jpg,not_real_estate,train,5
train/not_real_estate/131650282168271_1338165938183360__009_10245145411476362.jpg,not_real_estate,train,4
train/not_real_estate/1302750086537790_4239217152891054__004_26464183889943870.jpg,not_real_estate,train,5
train/not_real_estate/1250686224969130_26916516251292775__003_3530786863730382.jpg,not_real_estate,train,5
train/not_real_estate/133922880497171_2060427147846725__012_3214837652058291.jpg,not_real_estate,train,5
train/not_real_estate/1592420637729022_3961345177503211__001_3961345177503211.jpg,not_real_estate,train,1
train/not_real_estate/1658210834462300_4484158675200821__007_122141325369120447.jpg,not_real_estate,train,5
train/not_real_estate/133922880497171_2056884674867639__010_10241113093714637.jpg,not_real_estate,train,5
train/not_real_estate/140974480089370_2199337094253088__003_1697471061674455.jpg,not_real_estate,train,5
train/not_real_estate/1308193765888197_36091258107154986__003_27509291962044169.jpg,not_real_estate,train,5
train/not_real_estate/126295760730491_27766964829570212__001_10242143946205147.jpg,not_real_estate,train,3
train/not_real_estate/1250686224969130_26915893961355004__001_122104479849304455.jpg,not_real_estate,train,4
train/not_real_estate/1369521363409648_2782820835413020__001_2782820835413020.jpg,not_real_estate,train,3
train/not_real_estate/1131541966889617_26899250846358709__005_26930722043190762.jpg,not_real_estate,train,4
train/not_real_estate/1121082361306682_26888990474089184__003_1570925355035295.jpg,not_real_estate,train,4
train/not_real_estate/1532036997126363_4248833428780026__001_4248833428780026.jpg,not_real_estate,train,3
train/not_real_estate/1034251924469584_1662889518272485__001_1601743088479159.jpg,not_real_estate,train,3
train/not_real_estate/1131541966889617_27021773117439814__007_26876547588628982.jpg,not_real_estate,train,5
train/not_real_estate/1108075092683422_3615381485286091__001_977030494919837.jpg,not_real_estate,train,5
train/not_real_estate/133922880497171_2056921848197255__011_26869620292703689.jpg,not_real_estate,train,3
train/not_real_estate/1644120495892745_3944658112505627__002_1693786855140199.jpg,not_real_estate,train,3
train/not_real_estate/131650282168271_1331176635548957__008_27544072531846205.jpg,not_real_estate,train,5
train/not_real_estate/1394256424177525_4368261336777004__004_1516005446655167.jpg,not_real_estate,train,5
train/not_real_estate/1446203822077011_27353893344214704__001_27353893344214704.jpg,not_real_estate,train,5
train/not_real_estate/128182133878732_27284413994495512__002_10243331875781088.jpg,not_real_estate,train,1
train/not_real_estate/128182133878732_27373486242254953__001_27373486242254953.jpg,not_real_estate,train,4
train/not_real_estate/133922880497171_2059452934610813__002_1681568886311715.jpg,not_real_estate,train,5
train/not_real_estate/1250686224969130_26854291277515273__011_845830631906993.jpg,not_real_estate,train,3
train/not_real_estate/1131541966889617_26886865644263896__001_122130865707009625.jpg,not_real_estate,train,5
train/not_real_estate/151351752255977_2006078806783253__001_2006078806783253.jpg,not_real_estate,train,4
train/not_real_estate/1578259502584829_2457898624620908__001_1255655593221251.jpg,not_real_estate,train,5
train/not_real_estate/126295760730491_27879758101624217__012_10243217941933127.jpg,not_real_estate,train,3
train/not_real_estate/128182133878732_27276959751907603__001_1285845533526246.jpg,not_real_estate,train,5
train/not_real_estate/1374467126144215_4386142971643267__002_10163341067854825.jpg,not_real_estate,train,4
train/not_real_estate/1509783812615243_4390322651227997__006_1362524469036865.jpg,not_real_estate,train,3
train/not_real_estate/1509783812615243_4389007521359510__003_1696282915125486.jpg,not_real_estate,train,4
train/not_real_estate/1532036997126363_4255698778093491__001_1867316737297907.jpg,not_real_estate,train,3
