filepath,room_type,split,condition_score
test/bedroom/1569279603190851_26613189735039825__006_10244579206921472.jpg,bedroom,test,4
test/bedroom/1574044329492258_4563217813908213__008_4146202562296522.jpg,bedroom,test,3
test/bedroom/1574044329492258_4574260366137291__008_10164149286036797.jpg,bedroom,test,4
test/bedroom/1574044329492258_4575078182722176__003_2775447502792248.jpg,bedroom,test,3
test/bedroom/1574044329492258_4576318649264796__005_10238620851974241.jpg,bedroom,test,3
test/bedroom/1574044329492258_4576318649264796__006_10238620852774261.jpg,bedroom,test,3
test/bedroom/1578259502584829_2451850625225708__002_27040831555549982.jpg,bedroom,test,3
test/bedroom/1578259502584829_2452227301854707__008_1816904789281504.jpg,bedroom,test,4
test/bedroom/1578259502584829_2452274515183319__003_1969297220344536.jpg,bedroom,test,3
test/bedroom/1578259502584829_2452476445163126__005_1605528781578643.jpg,bedroom,test,4
test/bedroom/1578259502584829_2455199758224128__003_122191904990479018.jpg,bedroom,test,3
test/bedroom/1578259502584829_2455204048223699__003_1608413344623520.jpg,bedroom,test,3
test/bedroom/1578259502584829_2455206744890096__005_122111824149127238.jpg,bedroom,test,4
test/bedroom/1578259502584829_2455385304872240__004_1608597627938425.jpg,bedroom,test,1
test/bedroom/1578259502584829_2455385304872240__006_1608597611271760.jpg,bedroom,test,1
test/bedroom/1578259502584829_2455863491491088__006_1820366305602019.jpg,bedroom,test,3
test/bedroom/1578259502584829_2455991924811578__005_27391297743833715.jpg,bedroom,test,2
test/bedroom/1578259502584829_2456896374721133__006_27403418662621623.jpg,bedroom,test,3
test/bedroom/1578259502584829_2457362581341179__005_1973981109876147.jpg,bedroom,test,3
test/bedroom/1591401697779759_4234997040086865__002_4260446977500477.jpg,bedroom,test,2
test/bedroom/1591401697779759_4235127810073788__005_10163025507520823.jpg,bedroom,test,3
test/bedroom/1591401697779759_4235450990041470__010_4011821158949998.jpg,bedroom,test,4
test/bedroom/1591401697779759_4235810343338868__012_3003364739833988.jpg,bedroom,test,4
test/bedroom/1591401697779759_4236270513292851__002_1504981851075560.jpg,bedroom,test,3
test/bedroom/1591401697779759_4236271199959449__002_1504982724408806.jpg,bedroom,test,3
test/bedroom/1591401697779759_4237785856474650__006_10234546154218671.jpg,bedroom,test,2
test/bedroom/1591401697779759_4238044489782120__005_4263646797180495.jpg,bedroom,test,3
test/bedroom/1591401697779759_4238132496439986__005_10164156263459000.jpg,bedroom,test,3
test/bedroom/1591401697779759_4238333979753171__008_10163205867321173.jpg,bedroom,test,2
test/bedroom/1591401697779759_4242014252718477__002_26681851334791333.jpg,bedroom,test,3
test/bedroom/1591401697779759_4243872985865937__001_446273700552631.jpg,bedroom,test,5
test/bedroom/1591401697779759_4244532482466654__002_10227380842861910.jpg,bedroom,test,3
test/bedroom/1591401697779759_4247788025474433__006_27672064572395749.jpg,bedroom,test,1
test/bedroom/1591401697779759_4247788025474433__007_27672064895729050.jpg,bedroom,test,2
test/bedroom/1591401697779759_4248419538744615__004_27748126414789588.jpg,bedroom,test,2
test/bedroom/1591401697779759_4248588495394386__002_27750284244573805.jpg,bedroom,test,1
test/bedroom/1591401697779759_4251562535096982__003_1986442425294947.jpg,bedroom,test,2
test/bedroom/1592420637729022_3948908555413540__003_28026105786977005.jpg,bedroom,test,2
test/bedroom/1592420637729022_3949097078728021__006_10164034878116168.jpg,bedroom,test,1
test/bedroom/1592420637729022_3949675418670187__006_10164037145396168.jpg,bedroom,test,3
test/bedroom/1592420637729022_3951588018478927__005_2082648295645690.jpg,bedroom,test,2
test/bedroom/1592420637729022_3951797445124651__004_978058951264301.jpg,bedroom,test,3
test/bedroom/1592420637729022_3952178865086509__008_10238574950450094.jpg,bedroom,test,3
test/bedroom/1592420637729022_3952266218411107__003_985881770843028.jpg,bedroom,test,3
test/bedroom/1592420637729022_3952766718361057__012_10243937123231418.jpg,bedroom,test,4
test/bedroom/1592420637729022_3952775405026855__007_10164876893628010.jpg,bedroom,test,5
test/bedroom/1592420637729022_3952777118360017__012_2068160137382099.jpg,bedroom,test,3
test/bedroom/1592420637729022_3953699354934460__007_26868255902791037.jpg,bedroom,test,3
test/bedroom/1592420637729022_3953768621594200__009_2068947173970062.jpg,bedroom,test,5
test/bedroom/1592420637729022_3953773614927034__009_2084382762138910.jpg,bedroom,test,4
test/bedroom/1592420637729022_3953822624922133__004_1612961666468065.jpg,bedroom,test,3
test/bedroom/1592420637729022_3953843968253332__006_10164054156036168.jpg,bedroom,test,3
test/bedroom/1592420637729022_3954928718144857__007_35504883012459589.jpg,bedroom,test,2
test/bedroom/1592420637729022_3957251351245927__005_10164199316497270.jpg,bedroom,test,2
test/bedroom/1592420637729022_3957517644552631__004_10238069365767396.jpg,bedroom,test,3
test/bedroom/1592420637729022_3958546684449727__007_27265181876419576.jpg,bedroom,test,3
test/bedroom/1592420637729022_3959087121062350__012_10164902435208010.jpg,bedroom,test,3
test/bedroom/1592420637729022_3959268137710915__006_26880095098350263.jpg,bedroom,test,2
test/bedroom/1592420637729022_3960064310964631__006_1699376911492150.jpg,bedroom,test,3
test/bedroom/1592420637729022_3961043240866738__010_10164911231343010.jpg,bedroom,test,3
test/bedroom/1592420637729022_3961114887526240__012_10242237905545297.jpg,bedroom,test,4
test/bedroom/1592420637729022_3961327874171608__007_2062710171295362.jpg,bedroom,test,3
test/bedroom/1592420637729022_3962289547408774__006_2075945069936939.jpg,bedroom,test,3
test/bedroom/1592420637729022_3962437700727292__005_1911180956254182.jpg,bedroom,test,2
test/bedroom/1603971143167644_4607281386169923__005_10243920103084916.jpg,bedroom,test,5
test/bedroom/1624818081000281_3672796502869085__001_3672796502869085.jpg,bedroom,test,3
test/bedroom/1624818081000281_3672826812866054__004_1537408461339578.jpg,bedroom,test,1
test/bedroom/1624818081000281_3672847112864024__004_27177954531816113.jpg,bedroom,test,4
test/bedroom/1624818081000281_3672900822858653__010_10239213500574432.jpg,bedroom,test,4
test/bedroom/162570224559186_2187115965437925__009_956441493815338.jpg,bedroom,test,4
test/bedroom/162570224559186_2188251958657659__008_26895181940170022.jpg,bedroom,test,2
test/bedroom/162570224559186_2188470435302478__004_26651795121153632.jpg,bedroom,test,3
test/bedroom/162570224559186_2188504588632396__009_10242423630037212.jpg,bedroom,test,2
test/bedroom/162570224559186_2188504588632396__010_10242423630797231.jpg,bedroom,test,2
test/bedroom/162570224559186_2189724055177116__005_26366673699597272.jpg,bedroom,test,1
test/bedroom/162570224559186_2189724528510402__008_26347546494843326.jpg,bedroom,test,1
test/bedroom/162570224559186_2190518081764380__002_122122254681235415.jpg,bedroom,test,1
test/bedroom/162570224559186_2190592281756960__004_1273178371635722.jpg,bedroom,test,3
test/bedroom/162570224559186_2191368568345998__003_122122423449235415.jpg,bedroom,test,3
test/bedroom/162570224559186_2191740598308795__006_27584963377796393.jpg,bedroom,test,3
test/bedroom/162570224559186_2192927354856786__002_122122707969235415.jpg,bedroom,test,2
test/bedroom/162570224559186_2192927354856786__003_122122707939235415.jpg,bedroom,test,3
test/bedroom/162570224559186_2195486111267577__003_122123110149235415.jpg,bedroom,test,3
test/bedroom/162570224559186_2197574617725393__005_27687753870843127.jpg,bedroom,test,3
test/bedroom/162570224559186_2198926010923587__002_122123680995235415.jpg,bedroom,test,1
test/bedroom/162570224559186_2200349330781255__007_1282488954037997.jpg,bedroom,test,3
test/bedroom/162570224559186_2201932437289611__006_10243542573565112.jpg,bedroom,test,5
test/bedroom/162570224559186_2202706180545570__004_122124277311235415.jpg,bedroom,test,3
test/bedroom/1633400986898549_4357446464493974__003_1676590747015599.jpg,bedroom,test,3
test/bedroom/1642748915985540_4338217916438613__003_10233596102911018.jpg,bedroom,test,3
test/bedroom/1642748915985540_4353247741602297__004_10164482712412369.jpg,bedroom,test,4
test/bedroom/1644120495892745_3941054599532645__002_10164616335688701.jpg,bedroom,test,3
test/bedroom/1644120495892745_3941999386104833__003_2013660459542648.jpg,bedroom,test,1
test/bedroom/1644120495892745_3942469239391181__002_3600443856775949.jpg,bedroom,test,3
test/bedroom/1644120495892745_3943542292617209__004_2952866678240379.jpg,bedroom,test,4
test/bedroom/1644120495892745_3945352829102822__003_10215439398855926.jpg,bedroom,test,2
test/bedroom/1644120495892745_3949197358718369__002_10236979258394444.jpg,bedroom,test,2
test/bedroom/1644120495892745_3951761338461971__006_992276413191078.jpg,bedroom,test,2
test/bedroom/1644120495892745_3952700965034675__012_26836621489364291.jpg,bedroom,test,3
test/bedroom/1644120495892745_3953027325002039__003_992034356709124.jpg,bedroom,test,2
test/bedroom/1644120495892745_3955793991392039__005_10238836332944701.jpg,bedroom,test,5
test/bedroom/1658210834462300_4472387423044613__009_10243017586594950.jpg,bedroom,test,3
test/bedroom/1658210834462300_4472661873017168__007_26805747679045373.jpg,bedroom,test,4
test/bedroom/1658210834462300_4474975342785821__003_27212605591665095.jpg,bedroom,test,4
test/bedroom/1658210834462300_4475125892770766__009_122166907694848572.jpg,bedroom,test,3
test/bedroom/1658210834462300_4476249979325024__010_10232387283168811.jpg,bedroom,test,2
test/bedroom/1658210834462300_4476249979325024__011_10232387283768826.jpg,bedroom,test,2
test/bedroom/1658210834462300_4476687992614556__007_10173700280360618.jpg,bedroom,test,5
test/bedroom/1658210834462300_4476718472611508__003_10238448946420026.jpg,bedroom,test,4
test/bedroom/1658210834462300_4478410495775639__008_26551905417842813.jpg,bedroom,test,3
test/bedroom/1658210834462300_4479287459021276__012_2481566502277559.jpg,bedroom,test,3
test/bedroom/1658210834462300_4479289585687730__007_10162268383116470.jpg,bedroom,test,4
test/bedroom/1658210834462300_4479488562334499__003_10164117765658396.jpg,bedroom,test,3
test/bedroom/1658210834462300_4481529722130383__002_3160289880830371.jpg,bedroom,test,2
test/bedroom/1658210834462300_4481595682123787__005_122192771204400293.jpg,bedroom,test,3
test/bedroom/1658210834462300_4482291432054212__008_4448525208756787.jpg,bedroom,test,4
test/bedroom/1658210834462300_4483305835286105__002_1592013746263778.jpg,bedroom,test,3
test/bedroom/1658210834462300_4483305835286105__005_1592013796263773.jpg,bedroom,test,4
test/bedroom/1658210834462300_4485541548395867__012_2487044765063066.jpg,bedroom,test,3
test/bedroom/1658210834462300_4486484844968204__008_27600581066209901.jpg,bedroom,test,3
test/bedroom/1658210834462300_4487216028228419__006_2147934636054419.jpg,bedroom,test,5
test/bedroom/1658210834462300_4487216028228419__007_2147934706054412.jpg,bedroom,test,5
test/bedroom/1658210834462300_4490419077908114__003_963443463109666.jpg,bedroom,test,5
test/bedroom/1662194610917822_2403664010104208__004_27647388541530378.jpg,bedroom,test,4
test/bedroom/1662194610917822_2407173099753299__003_10163882398478614.jpg,bedroom,test,3
test/bedroom/1662194610917822_2410972299373379__003_10215558368748164.jpg,bedroom,test,2
test/bedroom/1662194610917822_2413553899115219__003_27202937732634306.jpg,bedroom,test,2
test/bedroom/1665284003691199_4435788219974083__004_10233618410788701.jpg,bedroom,test,3
test/bedroom/1665284003691199_4435997083286530__003_1961419557798969.jpg,bedroom,test,3
test/bedroom/1665284003691199_4437131466506425__010_10163928062198361.jpg,bedroom,test,3
test/bedroom/1665284003691199_4437443963141842__005_10163929550358361.jpg,bedroom,test,3
test/bedroom/1665284003691199_4437615213124717__003_10233639655759812.jpg,bedroom,test,3
test/bedroom/1665284003691199_4438494349703470__002_1641065914695418.jpg,bedroom,test,3
test/bedroom/1665284003691199_4438746523011586__005_10163934881813361.jpg,bedroom,test,3
test/bedroom/1665284003691199_4438991999653705__005_1637302991386672.jpg,bedroom,test,4
test/bedroom/1665284003691199_4439425906276981__003_10233660550442166.jpg,bedroom,test,4
test/bedroom/1665284003691199_4439469182939320__006_1811602149811768.jpg,bedroom,test,3
test/bedroom/1665284003691199_4439901526229419__008_10162841245429033.jpg,bedroom,test,3
test/bedroom/1665284003691199_4439901526229419__009_10162841245419033.jpg,bedroom,test,3
test/bedroom/1665284003691199_4439904399562465__008_10162841259984033.jpg,bedroom,test,3
test/bedroom/1665284003691199_4441446112741627__004_1091287277405091.jpg,bedroom,test,3
test/bedroom/1665284003691199_4441862012700037__005_1589702963158092.jpg,bedroom,test,1
test/bedroom/1665284003691199_4441865749366330__004_1589708546490867.jpg,bedroom,test,3
test/bedroom/1665284003691199_4443048862581352__009_1814640149507968.jpg,bedroom,test,1
test/bedroom/1665284003691199_4443834655836106__002_26726365323656496.jpg,bedroom,test,3
test/bedroom/1665284003691199_4444538605765711__010_10163958802033361.jpg,bedroom,test,3
test/bedroom/1665284003691199_4445268075692764__009_3479474852211744.jpg,bedroom,test,3
test/bedroom/1665284003691199_4449996915219880__003_3533246326827484.jpg,bedroom,test,4
test/bedroom/1665284003691199_4451558375063734__004_10233794674555185.jpg,bedroom,test,4
test/bedroom/1665284003691199_4451558375063734__005_10233794674955195.jpg,bedroom,test,4
test/bedroom/1665284003691199_4452540284965543__006_1822203075418342.jpg,bedroom,test,3
test/bedroom/1665284003691199_4453371234882448__004_27213657851584519.jpg,bedroom,test,3
test/bedroom/167401334126918_2010989546434745__002_10242957131684217.jpg,bedroom,test,3
test/bedroom/167401334126918_2011099189757114__005_26784144237872911.jpg,bedroom,test,2
test/bedroom/167401334126918_2011324423067924__002_10226561719668075.jpg,bedroom,test,3
test/bedroom/167401334126918_2011328729734160__011_4290372614535449.jpg,bedroom,test,5
test/bedroom/167401334126918_2011391339727899__004_4470931146566108.jpg,bedroom,test,1
test/bedroom/167401334126918_2011488069718226__003_973669275249793.jpg,bedroom,test,3
test/bedroom/167401334126918_2011990203001346__004_26472483342433654.jpg,bedroom,test,3
test/bedroom/167401334126918_2012066746327025__003_26797258399894828.jpg,bedroom,test,1
test/bedroom/167401334126918_2012092609657772__001_2012092609657772.jpg,bedroom,test,1
test/bedroom/167401334126918_2012382522962114__010_968580996082684.jpg,bedroom,test,3
test/bedroom/167401334126918_2012632172937149__005_968857166055067.jpg,bedroom,test,2
test/bedroom/167401334126918_2012632172937149__010_968857386055045.jpg,bedroom,test,2
test/bedroom/167401334126918_2012804446253255__001_1468813218327665.jpg,bedroom,test,3
test/bedroom/167401334126918_2012893736244326__006_26810114711942530.jpg,bedroom,test,2
test/bedroom/167401334126918_2012996746234025__008_10216493642251159.jpg,bedroom,test,2
test/bedroom/167401334126918_2013204269546606__010_969469909327126.jpg,bedroom,test,3
test/bedroom/167401334126918_2013542852846081__010_2456509801437170.jpg,bedroom,test,3
test/bedroom/167401334126918_2013592269507806__003_4312746125709207.jpg,bedroom,test,3
test/bedroom/167401334126918_2013663536167346__004_10214905570429413.jpg,bedroom,test,3
test/bedroom/167401334126918_2013672072833159__001_2013672072833159.jpg,bedroom,test,3
test/bedroom/167401334126918_2015384059328627__009_26848375971449737.jpg,bedroom,test,2
test/bedroom/167401334126918_2016988772501489__005_122190062888425575.jpg,bedroom,test,2
test/bedroom/167401334126918_2017039802496386__006_26874197052200962.jpg,bedroom,test,2
test/bedroom/167401334126918_2017059069161126__012_27481969368061697.jpg,bedroom,test,4
test/bedroom/167401334126918_2017258485807851__007_10241747649977347.jpg,bedroom,test,4
test/bedroom/167401334126918_2017334072466959__006_2196221407793581.jpg,bedroom,test,2
test/bedroom/167401334126918_2017428205790879__005_26879846068302727.jpg,bedroom,test,2
test/bedroom/167401334126918_2017867019080331__004_26886458457641488.jpg,bedroom,test,1
test/bedroom/167401334126918_2017874142412952__003_26992549953689847.jpg,bedroom,test,2
test/bedroom/167401334126918_2017948999072133__007_122164515074953886.jpg,bedroom,test,4
test/bedroom/167401334126918_2018302959036737__006_122190535208592014.jpg,bedroom,test,4
test/bedroom/167401334126918_2018308712369495__004_122190553598592014.jpg,bedroom,test,3
test/bedroom/167401334126918_2019124998954533__008_1475570670985253.jpg,bedroom,test,3
test/bedroom/167401334126918_2019840598882973__008_26838901975769927.jpg,bedroom,test,3
test/bedroom/167401334126918_2019870268880006__007_26916346487986018.jpg,bedroom,test,2
test/bedroom/1692162830827333_26813176214965981__006_1764988124824351.jpg,bedroom,test,1
test/bedroom/1692162830827333_26834039859546283__006_2463717410724123.jpg,bedroom,test,2
test/bedroom/1692162830827333_26843841288566140__012_1573516327622349.jpg,bedroom,test,4
test/bedroom/1692162830827333_26844587825158153__005_1555363226598882.jpg,bedroom,test,3
test/bedroom/1692162830827333_26852019074415028__008_10164244731213620.jpg,bedroom,test,2
test/bedroom/1692162830827333_26867070636243205__004_27115164774786927.jpg,bedroom,test,3
test/bedroom/1692162830827333_26870746149208987__004_3409815862531264.jpg,bedroom,test,4
test/bedroom/1692162830827333_26893041183646150__004_1500219011808058.jpg,bedroom,test,2
test/bedroom/1692162830827333_26914976598119275__004_122128122069032508.jpg,bedroom,test,3
test/bedroom/1692162830827333_26915440154739586__004_1650130999555695.jpg,bedroom,test,4
test/bedroom/1692162830827333_26916948954588706__008_122230177310549755.jpg,bedroom,test,2
test/bedroom/1692162830827333_26920488507568084__003_2528575157607674.jpg,bedroom,test,3
test/bedroom/1692162830827333_26926502393633362__007_1650982806137181.jpg,bedroom,test,4
test/bedroom/1692162830827333_26927942186822716__005_4658293874458279.jpg,bedroom,test,2
test/bedroom/1692162830827333_26941698438780424__004_1651983326037129.jpg,bedroom,test,4
test/bedroom/1692162830827333_26941887755428159__002_2062199294473841.jpg,bedroom,test,5
test/bedroom/1692162830827333_26942000015416933__002_2062208494472921.jpg,bedroom,test,5
test/bedroom/1692162830827333_26943974235219511__007_26412631431771310.jpg,bedroom,test,2
test/bedroom/1692162830827333_26955030744113860__008_1562944912508603.jpg,bedroom,test,3
test/bedroom/1692162830827333_26965593939724207__007_26996114570031601.jpg,bedroom,test,4
test/bedroom/1692162830827333_26969469459336655__005_10167376313259838.jpg,bedroom,test,3
test/bedroom/1692162830827333_27006950868921847__004_970464418958728.jpg,bedroom,test,3
test/bedroom/1692162830827333_27008889168728017__007_27039492955693762.jpg,bedroom,test,4
test/bedroom/1692162830827333_27020304074253193__008_1567560598713701.jpg,bedroom,test,2
test/bedroom/1692162830827333_27023477697269164__003_1657258968842898.jpg,bedroom,test,4
test/bedroom/1692162830827333_27023477697269164__005_1657258982176230.jpg,bedroom,test,3
test/bedroom/1692162830827333_27024762503807350__008_26975735958709838.jpg,bedroom,test,4
test/bedroom/1692162830827333_27045552535061680__006_122231470922549755.jpg,bedroom,test,2
test/bedroom/1692162830827333_27046922934924640__007_1569489068520854.jpg,bedroom,test,1
test/bedroom/1692162830827333_27047237141559886__004_3425530107626506.jpg,bedroom,test,3
test/bedroom/1697699190534876_3924879087816864__005_122134619025205651.jpg,bedroom,test,1
test/bedroom/1697699190534876_3925008241137282__002_10227913730263409.jpg,bedroom,test,2
test/bedroom/1697699190534876_3925143277790445__005_122122665399225802.jpg,bedroom,test,2
test/bedroom/1697699190534876_3925506277754145__005_941475058648461.jpg,bedroom,test,2
test/bedroom/1697699190534876_3926271924344247__004_122170588448945258.jpg,bedroom,test,3
test/bedroom/1697699190534876_3928164214155018__002_2769109213458653.jpg,bedroom,test,2
test/bedroom/1697699190534876_3928450794126360__002_944245121704788.jpg,bedroom,test,2
test/bedroom/1697699190534876_3929778430660263__009_27705621932372878.jpg,bedroom,test,4
test/bedroom/1697699190534876_3929926873978752__001_3929926873978752.jpg,bedroom,test,3
test/bedroom/1697699190534876_3933444600293646__004_988865977432062.jpg,bedroom,test,3
test/bedroom/1697699190534876_3935648820073224__002_3504070316426268.jpg,bedroom,test,3
test/bedroom/1697699190534876_3935729376731835__011_27346468111623473.jpg,bedroom,test,3
test/bedroom/1697699190534876_3939680719670034__007_27187248930899995.jpg,bedroom,test,5
test/bedroom/1697699190534876_3939854542985985__002_2947504075581317.jpg,bedroom,test,3
test/bedroom/1697699190534876_3941414992829940__004_27788004330801645.jpg,bedroom,test,2
test/building_exterior/101875683484689_2898532203819009__005_10163294702497529.jpg,building_exterior,test,5
test/building_exterior/101875683484689_2899484727057090__002_4062704764020587.jpg,building_exterior,test,4
test/building_exterior/101875683484689_2899496150389281__006_10162821259223365.jpg,building_exterior,test,5
test/building_exterior/101875683484689_2899900083682221__007_10236263967113528.jpg,building_exterior,test,4
test/building_exterior/101875683484689_2900091090329787__002_1460331939225132.jpg,building_exterior,test,4
test/building_exterior/101875683484689_2900091090329787__003_1460331929225133.jpg,building_exterior,test,4
test/building_exterior/101875683484689_2900980440240852__012_2565088477241851.jpg,building_exterior,test,4
test/building_exterior/101875683484689_2901022796903283__001_122311945700007775.jpg,building_exterior,test,5
test/building_exterior/101875683484689_2902353946770168__007_10241425355108583.jpg,building_exterior,test,4
test/building_exterior/101875683484689_2907499279588968__001_2907499279588968.jpg,building_exterior,test,5
test/building_exterior/1029345667543954_2383591362119371__003_10242846347039022.jpg,building_exterior,test,5
test/building_exterior/1029345667543954_2384132952065212__005_1272399681718024.jpg,building_exterior,test,4
test/building_exterior/1029345667543954_2384136455398195__011_10164186585467270.jpg,building_exterior,test,4
test/building_exterior/1029345667543954_2384517568693417__005_122169541544908145.jpg,building_exterior,test,3
test/building_exterior/1029345667543954_2384527962025711__003_4406849479603543.jpg,building_exterior,test,3
test/building_exterior/1029345667543954_2384577505354090__001_1562420039217134.jpg,building_exterior,test,5
test/building_exterior/1029345667543954_2384577505354090__002_1562419932550478.jpg,building_exterior,test,5
test/building_exterior/1029345667543954_2386013941877113__002_27009416425365393.jpg,building_exterior,test,5
test/building_exterior/1029345667543954_2386709491807558__001_1509358694527242.jpg,building_exterior,test,5
test/building_exterior/1029345667543954_2386775978467576__002_122266176278177389.jpg,building_exterior,test,5
test/building_exterior/1029345667543954_2388078718337302__001_1509358694527242.jpg,building_exterior,test,5
test/building_exterior/1029345667543954_2388584194953421__001_1592514496209861.jpg,building_exterior,test,5
test/building_exterior/1029345667543954_2388663598278814__003_3421839434662240.jpg,building_exterior,test,4
test/building_exterior/1029345667543954_2388692568275917__001_1559119979558413.jpg,building_exterior,test,5
test/building_exterior/1029345667543954_2388849134926927__006_4411566329131858.jpg,building_exterior,test,4
test/building_exterior/1029345667543954_2389002808244893__001_10164484858159382.jpg,building_exterior,test,5
test/building_exterior/1029345667543954_2389459798199194__001_1509358694527242.jpg,building_exterior,test,5
test/building_exterior/1029345667543954_2389521211526386__010_10164487656264382.jpg,building_exterior,test,5
test/building_exterior/1029345667543954_2390500864761754__003_122170427582908145.jpg,building_exterior,test,4
test/building_exterior/1029345667543954_2390502728094901__005_10167210920129348.jpg,building_exterior,test,4
test/building_exterior/1029345667543954_2390676591410848__001_2390676591410848.jpg,building_exterior,test,5
test/building_exterior/1029345667543954_2391411844670656__001_10164528067638827.jpg,building_exterior,test,4
test/building_exterior/1074129249328016_35650662287914604__002_26416255331403305.jpg,building_exterior,test,4
test/building_exterior/108387882545483_27059984563625783__003_10236561107340066.jpg,building_exterior,test,2
test/building_exterior/108387882545483_27122758974015008__010_26670786212563103.jpg,building_exterior,test,4
test/building_exterior/108387882545483_27155375074086731__002_10243263590742803.jpg,building_exterior,test,5
test/building_exterior/108387882545483_27159482020342703__010_26707115908930133.jpg,building_exterior,test,4
test/building_exterior/108387882545483_27211094458514792__009_26974101955556415.jpg,building_exterior,test,4
test/building_exterior/108387882545483_27220801307544107__002_4370682646594834.jpg,building_exterior,test,4
test/building_exterior/108387882545483_27235032682787636__005_4371887266474372.jpg,building_exterior,test,4
test/building_exterior/108387882545483_27235609586063279__001_27235609586063279.jpg,building_exterior,test,1
test/building_exterior/109471915759582_35839500855663235__001_35375745075373569.jpg,building_exterior,test,5
test/building_exterior/109471915759582_35859548583658462__006_10242239875870801.jpg,building_exterior,test,3
test/building_exterior/109471915759582_35865867226359931__001_35865867226359931.jpg,building_exterior,test,4
test/building_exterior/109471915759582_35880313934915260__003_1497724648721562.jpg,building_exterior,test,3
test/building_exterior/109471915759582_35895792240034096__001_10241405005370887.jpg,building_exterior,test,5
test/building_exterior/109471915759582_35897812936498693__001_10231684981858106.jpg,building_exterior,test,5
test/building_exterior/109471915759582_35938428609103792__003_10164119239789704.jpg,building_exterior,test,3
test/building_exterior/109471915759582_35947921731487813__001_35947921731487813.jpg,building_exterior,test,5
test/building_exterior/109471915759582_35950657537880899__003_1500305441796816.jpg,building_exterior,test,3
test/building_exterior/109471915759582_35970230185923634__003_10241235361481958.jpg,building_exterior,test,5
test/building_exterior/109471915759582_36019725327640786__011_27161797133415841.jpg,building_exterior,test,5
test/building_exterior/109471915759582_36020635810883071__004_1467639285380614.jpg,building_exterior,test,5
test/building_exterior/109471915759582_36036260382653947__010_27202888002649251.jpg,building_exterior,test,5
test/building_exterior/109471915759582_36077290301884288__001_36077290301884288.jpg,building_exterior,test,4
test/building_exterior/109471915759582_36080181141595204__001_36080181141595204.jpg,building_exterior,test,5
test/building_exterior/109471915759582_36083680684578583__011_10164169065172911.jpg,building_exterior,test,3
test/building_exterior/109471915759582_36110493601897291__001_36110493601897291.jpg,building_exterior,test,5
test/building_exterior/109471915759582_36112445368368781__001_10226636338693775.jpg,building_exterior,test,4
test/building_exterior/109471915759582_36114698211476830__002_10164551945404306.jpg,building_exterior,test,4
test/building_exterior/109471915759582_36189635883983062__010_27284419051162812.jpg,building_exterior,test,5
test/building_exterior/109471915759582_36189635883983062__011_27284419027829481.jpg,building_exterior,test,5
test/building_exterior/109471915759582_36204782975801686__010_10164188838267911.jpg,building_exterior,test,4
test/building_exterior/109471915759582_36267327656213884__002_10241621927513805.jpg,building_exterior,test,4
test/building_exterior/109632911025009_1232806118707677__001_1686586932477441.jpg,building_exterior,test,5
test/building_exterior/1100386826745670_27171416212549375__002_958381310288023.jpg,building_exterior,test,5
test/building_exterior/1100386826745670_27196573370033659__011_4368702883450462.jpg,building_exterior,test,5
test/building_exterior/1100386826745670_27196573370033659__012_4368702886783795.jpg,building_exterior,test,5
test/building_exterior/1100386826745670_27256242647400064__001_10225399439172440.jpg,building_exterior,test,4
test/building_exterior/1100386826745670_27268350322855963__001_27268350322855963.jpg,building_exterior,test,5
test/building_exterior/1100386826745670_27268350322855963__003_27883946751205165.jpg,building_exterior,test,4
test/building_exterior/1100386826745670_27268350322855963__005_27883946757871831.jpg,building_exterior,test,4
test/building_exterior/1100386826745670_27281980648159597__003_122282303972195815.jpg,building_exterior,test,5
test/building_exterior/1100386826745670_27287917327565929__008_122282371046195815.jpg,building_exterior,test,5
test/building_exterior/1100386826745670_27352588011098860__001_122173708694877159.jpg,building_exterior,test,4
test/building_exterior/1107364326101704_3260210297483752__006_26648217144788762.jpg,building_exterior,test,4
test/building_exterior/1107364326101704_3260210297483752__007_26648217004788776.jpg,building_exterior,test,4
test/building_exterior/1107364326101704_3262308843940564__005_1548618913941952.jpg,building_exterior,test,3
test/building_exterior/1107364326101704_3262796053891843__007_26676653091945167.jpg,building_exterior,test,4
test/building_exterior/1107364326101704_3266876456817136__007_26513572691647148.jpg,building_exterior,test,4
test/building_exterior/1108075092683422_3607065052784401__007_27520687534185549.jpg,building_exterior,test,5
test/building_exterior/1108075092683422_3609248305899409__005_3511577335682756.jpg,building_exterior,test,5
test/building_exterior/1108075092683422_3610080112482895__001_122135605929157562.jpg,building_exterior,test,5
test/building_exterior/1108075092683422_3611206999036873__003_1444318967499222.jpg,building_exterior,test,5
test/building_exterior/1108075092683422_3611385005685739__001_122135723217157562.jpg,building_exterior,test,5
test/building_exterior/1108075092683422_3612315515592688__004_27851196374480632.jpg,building_exterior,test,5
test/building_exterior/1108075092683422_3612724308885142__007_27855774910689445.jpg,building_exterior,test,5
test/building_exterior/1108075092683422_3613564092134497__001_1503599184897145.jpg,building_exterior,test,5
test/building_exterior/1108075092683422_3614343512056555__001_3614343512056555.jpg,building_exterior,test,5
test/building_exterior/1108075092683422_3614378895386350__008_10164392765166382.jpg,building_exterior,test,3
test/building_exterior/1108075092683422_3614635245360715__004_27603253452595623.jpg,building_exterior,test,5
